date_text,date_d,group_id,item_id,daily_sales,warehouse,item_price,item_style,fabric_type,fabric_color,fabric_pattern,item_cut,consultant_no,holiday,max_temp,average_temp,min_temp,mid_point,max_humidity,average_humidity,min_humidity,max_wind,average_wind,max_gust,precipitation,testing_data
20180124,24-01-18,t,t0003,13.00,55.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,-1.60,-7.70,-13.80,-10.70,95.00,81.00,59.00,8.00,0.00,8.00,0.00,0.00
20180125,25-01-18,t,t0003,11.00,6.00,622.00,casual,cotton,khaki,plain,1.00,10.00,0.00,-1.10,-6.10,-11.00,-11.80,88.00,70.00,47.00,14.00,0.00,19.00,0.00,0.00
20180126,26-01-18,t,t0003,12.00,51.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,-5.20,-8.30,-11.40,-11.10,91.00,84.00,72.00,11.00,0.00,11.00,0.00,0.00
20180127,27-01-18,t,t0003,32.00,68.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,-4.20,-6.30,-8.40,-6.70,95.00,93.00,90.00,10.00,0.00,10.00,0.00,0.00
20180128,28-01-18,t,t0003,11.00,35.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,0.40,-2.20,-4.80,-3.80,96.00,94.00,91.00,14.00,0.00,14.00,0.00,0.00
20180129,29-01-18,t,t0003,9.00,71.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,6.40,3.40,0.50,2.40,98.00,91.00,76.00,18.00,1.00,18.00,0.38,0.00
20180130,30-01-18,t,t0003,9.00,54.00,622.00,casual,cotton,khaki,plain,1.00,4.00,0.00,5.90,4.00,2.20,2.80,98.00,90.00,77.00,24.00,2.00,27.00,0.56,0.00
20180131,31-01-18,t,t0003,8.00,33.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,2.20,0.70,-0.60,-2.40,84.00,76.00,68.00,23.00,1.00,23.00,0.00,0.00
20180201,01-02-18,t,t0003,12.00,89.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,4.10,0.70,-2.60,-1.20,94.00,87.00,75.00,19.00,1.00,19.00,0.00,0.00
20180202,02-02-18,t,t0003,19.00,31.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,4.80,2.80,0.90,1.00,96.00,93.00,84.00,13.00,0.00,13.00,0.00,0.00
20180203,03-02-18,t,t0003,11.00,22.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,3.80,1.60,-0.70,0.90,98.00,96.00,91.00,11.00,0.00,11.00,0.33,0.00
20180204,04-02-18,t,t0003,46.00,13.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,4.10,0.80,-2.40,-0.90,99.00,89.00,78.00,23.00,1.00,23.00,0.00,0.00
20180205,05-02-18,t,t0003,12.00,34.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,-2.40,-5.30,-8.10,-8.80,85.00,77.00,62.00,18.00,1.00,18.00,0.00,0.00
20180206,06-02-18,t,t0003,16.00,17.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,-2.10,-6.10,-10.00,-10.40,91.00,75.00,52.00,14.00,1.00,14.00,0.00,0.00
20180207,07-02-18,t,t0003,15.00,8.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,-1.20,-5.80,-10.40,-7.50,93.00,88.00,76.00,10.00,0.00,10.00,0.00,0.00
20180208,08-02-18,t,t0003,13.00,63.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,0.10,-0.80,-1.70,-2.10,97.00,92.00,80.00,13.00,1.00,13.00,0.00,0.00
20180209,09-02-18,t,t0003,17.00,11.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,1.00,0.00,-1.00,-0.20,99.00,98.00,96.00,10.00,0.00,11.00,0.00,0.00
20180210,10-02-18,t,t0003,8.00,61.00,622.00,casual,cotton,khaki,plain,1.00,6.00,1.00,0.90,0.30,-0.40,-0.10,99.00,98.00,96.00,6.00,0.00,8.00,0.15,0.00
20180211,11-02-18,t,t0003,8.00,18.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,1.40,0.40,-0.60,-0.80,96.00,94.00,89.00,6.00,0.00,6.00,0.03,0.00
20180212,12-02-18,t,t0003,10.00,68.00,622.00,casual,cotton,khaki,plain,1.00,4.00,0.00,0.90,-1.40,-3.70,-2.30,98.00,90.00,77.00,10.00,0.00,10.00,0.03,0.00
20180213,13-02-18,t,t0003,14.00,35.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,-1.80,-5.10,-8.50,-6.20,94.00,87.00,80.00,8.00,0.00,10.00,0.00,0.00
20180214,14-02-18,t,t0003,12.00,30.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,-2.30,-5.50,-8.70,-6.90,95.00,88.00,74.00,6.00,0.00,6.00,0.00,0.00
20180215,15-02-18,t,t0003,13.00,67.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,-0.70,-2.70,-4.60,-3.60,96.00,93.00,90.00,8.00,0.00,8.00,0.00,0.00
20180216,16-02-18,t,t0003,19.00,39.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,0.90,-0.50,-1.80,-1.70,97.00,93.00,87.00,6.00,0.00,8.00,0.00,0.00
20180217,17-02-18,t,t0003,14.00,45.00,622.00,casual,cotton,khaki,plain,1.00,10.00,1.00,4.70,1.30,-2.00,-1.00,97.00,89.00,70.00,14.00,0.00,14.00,0.38,0.00
20180218,18-02-18,t,t0003,9.00,67.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,2.60,-0.30,-3.10,-1.50,97.00,92.00,80.00,14.00,0.00,16.00,0.13,0.00
20180219,19-02-18,t,t0003,8.00,68.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,0.00,-1.60,-3.10,-4.60,87.00,80.00,70.00,16.00,1.00,16.00,0.00,0.00
20180220,20-02-18,t,t0003,12.00,71.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,2.30,-0.20,-2.70,-3.30,89.00,83.00,75.00,10.00,0.00,10.00,0.00,0.00
20180221,21-02-18,t,t0003,12.00,92.00,622.00,casual,cotton,khaki,plain,1.00,9.00,0.00,2.70,-0.40,-3.40,-3.60,92.00,83.00,62.00,8.00,0.00,10.00,0.10,0.00
20180222,22-02-18,t,t0003,14.00,17.00,622.00,casual,cotton,khaki,plain,1.00,1.00,0.00,-1.90,-3.70,-5.50,-5.40,95.00,88.00,79.00,6.00,0.00,8.00,0.00,0.00
20180223,23-02-18,t,t0003,13.00,28.00,622.00,casual,cotton,khaki,plain,1.00,9.00,0.00,-1.40,-3.80,-6.20,-8.00,93.00,78.00,58.00,8.00,0.00,8.00,0.00,0.00
20180224,24-02-18,t,t0003,35.00,74.00,622.00,casual,cotton,khaki,plain,1.00,10.00,1.00,-5.70,-8.50,-11.20,-9.50,92.00,88.00,72.00,14.00,0.00,14.00,0.00,0.00
20180225,25-02-18,t,t0003,10.00,63.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,-8.90,-12.10,-15.30,-14.20,89.00,84.00,72.00,11.00,0.00,11.00,0.00,0.00
20180226,26-02-18,t,t0003,11.00,21.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,-8.40,-12.20,-16.00,-15.60,90.00,80.00,61.00,6.00,0.00,8.00,0.00,0.00
20180227,27-02-18,t,t0003,12.00,31.00,622.00,casual,cotton,khaki,plain,1.00,4.00,0.00,-9.00,-12.10,-15.20,-14.40,91.00,83.00,69.00,23.00,1.00,24.00,0.00,0.00
20180228,28-02-18,t,t0003,13.00,69.00,622.00,casual,cotton,khaki,plain,1.00,10.00,0.00,-9.20,-11.10,-13.00,-13.00,91.00,88.00,82.00,10.00,1.00,21.00,0.00,0.00
20180301,01-03-18,t,t0003,10.00,49.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,-8.10,-10.20,-12.30,-11.80,93.00,92.00,89.00,21.00,2.00,21.00,0.00,0.00
20180302,02-03-18,t,t0003,18.00,88.00,622.00,casual,cotton,khaki,plain,1.00,9.00,0.00,-6.80,-10.50,-14.00,-11.80,95.00,90.00,83.00,18.00,0.00,18.00,0.00,0.00
20180303,03-03-18,t,t0003,14.00,64.00,622.00,casual,cotton,khaki,plain,1.00,11.00,0.00,0.70,-4.80,-10.20,-4.70,97.00,93.00,84.00,0.00,0.00,0.00,0.03,0.00
20180304,04-03-18,t,t0003,8.00,52.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,-4.50,-8.40,-12.30,-10.60,91.00,84.00,73.00,2.00,0.00,2.00,0.00,0.00
20180305,05-03-18,t,t0003,12.00,88.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,2.10,-3.70,-9.40,-7.90,93.00,79.00,53.00,8.00,0.00,8.00,0.23,0.00
20180306,06-03-18,t,t0003,18.00,11.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,-0.70,-5.10,-9.50,-6.40,92.00,87.00,81.00,14.00,0.00,14.00,0.00,0.00
20180307,07-03-18,t,t0003,14.00,69.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,0.70,-0.90,-2.50,-1.20,99.00,96.00,88.00,8.00,0.00,8.00,0.03,0.00
20180308,08-03-18,t,t0003,9.00,77.00,622.00,casual,cotton,khaki,plain,1.00,10.00,1.00,2.40,1.20,0.10,0.50,99.00,97.00,94.00,5.00,0.00,6.00,0.33,0.00
20180309,09-03-18,t,t0003,12.00,60.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,4.50,2.10,-0.30,0.90,99.00,96.00,88.00,8.00,0.00,8.00,0.66,0.00
20180310,10-03-18,t,t0003,13.00,38.00,622.00,casual,cotton,khaki,plain,1.00,10.00,1.00,9.90,5.40,0.90,1.90,99.00,89.00,61.00,11.00,0.00,11.00,0.20,0.00
20180311,11-03-18,t,t0003,12.00,17.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,8.20,4.20,0.10,1.40,98.00,91.00,72.00,14.00,0.00,14.00,0.00,0.00
20180312,12-03-18,t,t0003,10.00,17.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,5.50,3.20,1.10,2.10,99.00,95.00,85.00,19.00,1.00,19.00,0.08,0.00
20180313,13-03-18,t,t0003,16.00,82.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,5.50,3.40,1.30,0.90,97.00,89.00,74.00,21.00,1.00,27.00,0.25,0.00
20180314,14-03-18,t,t0003,12.00,40.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,2.00,1.00,0.10,0.30,98.00,96.00,91.00,8.00,0.00,8.00,0.15,0.00
20180315,15-03-18,t,t0003,14.00,23.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,3.90,2.00,0.10,1.10,98.00,95.00,90.00,11.00,0.00,13.00,0.41,0.00
20180316,16-03-18,t,t0003,25.00,80.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,0.80,-0.80,-2.40,-3.20,95.00,85.00,75.00,13.00,0.00,14.00,0.00,0.00
20180317,17-03-18,t,t0003,14.00,78.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,-2.40,-5.30,-8.20,-6.00,96.00,91.00,71.00,26.00,2.00,26.00,0.03,0.00
20180318,18-03-18,t,t0003,11.00,65.00,622.00,casual,cotton,khaki,plain,1.00,10.00,1.00,-5.70,-7.30,-8.90,-14.00,72.00,61.00,49.00,23.00,2.00,23.00,0.00,0.00
20180319,19-03-18,t,t0003,9.00,98.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,0.20,-4.80,-9.80,-14.40,67.00,50.00,29.00,16.00,0.00,16.00,0.05,0.00
20180320,20-03-18,t,t0003,14.00,13.00,622.00,casual,cotton,khaki,plain,1.00,4.00,0.00,-2.30,-5.50,-8.60,-8.50,92.00,83.00,65.00,14.00,0.00,14.00,0.00,0.00
20180321,21-03-18,t,t0003,8.00,52.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,0.70,-2.90,-6.40,-5.60,92.00,81.00,65.00,23.00,1.00,23.00,0.00,0.00
20180322,22-03-18,t,t0003,10.00,55.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,4.60,0.10,-4.40,-6.10,91.00,68.00,41.00,16.00,1.00,16.00,0.43,0.00
20180323,23-03-18,t,t0003,17.00,100.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,4.40,-1.40,-7.30,-7.40,87.00,64.00,41.00,10.00,0.00,11.00,0.13,0.00
20180324,24-03-18,t,t0003,28.00,40.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,6.50,0.50,-5.40,-5.60,81.00,65.00,46.00,11.00,0.00,11.00,0.03,0.00
20180325,25-03-18,t,t0003,8.00,27.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,8.80,2.10,-4.70,-4.30,88.00,63.00,42.00,16.00,1.00,18.00,0.00,0.00
20180326,26-03-18,t,t0003,16.00,29.00,622.00,casual,cotton,khaki,plain,1.00,9.00,0.00,8.20,2.50,-3.10,-2.30,89.00,71.00,55.00,19.00,1.00,19.00,0.00,0.00
20180327,27-03-18,t,t0003,15.00,82.00,622.00,casual,cotton,khaki,plain,1.00,4.00,0.00,11.50,4.60,-2.40,0.10,96.00,75.00,46.00,14.00,0.00,14.00,0.00,0.00
20180328,28-03-18,t,t0003,26.00,20.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,5.10,2.30,-0.40,-0.40,96.00,86.00,70.00,10.00,0.00,10.00,0.10,0.00
20180329,29-03-18,t,t0003,16.00,32.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,1.30,0.20,-1.00,-1.40,97.00,91.00,80.00,10.00,0.00,10.00,0.00,0.00
20180330,30-03-18,t,t0003,16.00,97.00,622.00,casual,cotton,khaki,plain,1.00,11.00,0.00,3.50,1.40,-0.80,-0.10,99.00,91.00,81.00,14.00,0.00,14.00,0.53,0.00
20180331,31-03-18,t,t0003,20.00,37.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,8.20,5.70,3.30,4.90,99.00,97.00,91.00,14.00,0.00,14.00,0.10,0.00
20180401,01-04-18,t,t0003,15.00,78.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,15.60,10.30,4.90,6.80,98.00,84.00,63.00,24.00,2.00,27.00,0.00,0.00
20180402,02-04-18,t,t0003,14.00,99.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,9.60,6.00,2.60,2.20,93.00,79.00,70.00,21.00,1.00,21.00,0.00,0.00
20180403,03-04-18,t,t0003,18.00,14.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,13.40,7.60,1.70,1.50,93.00,71.00,46.00,18.00,1.00,18.00,0.03,0.00
20180404,04-04-18,t,t0003,20.00,54.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,20.90,13.20,5.40,5.40,85.00,64.00,43.00,13.00,1.00,13.00,0.00,0.00
20180405,05-04-18,t,t0003,19.00,86.00,622.00,casual,cotton,khaki,plain,1.00,9.00,0.00,15.70,11.40,7.20,6.80,90.00,74.00,59.00,16.00,1.00,16.00,0.00,0.00
20180406,06-04-18,t,t0003,16.00,48.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,20.90,13.90,6.90,6.80,83.00,69.00,50.00,14.00,1.00,14.00,0.00,0.00
20180407,07-04-18,t,t0003,20.00,62.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,15.80,11.50,7.20,-0.20,81.00,48.00,28.00,18.00,1.00,18.00,0.00,0.00
20180408,08-04-18,t,t0003,11.00,84.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,17.20,10.10,3.00,3.20,87.00,62.00,41.00,11.00,0.00,11.00,0.00,1.00
20180409,09-04-18,t,t0003,18.00,86.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,21.20,13.10,5.10,6.30,92.00,65.00,39.00,16.00,1.00,16.00,0.00,1.00
20180410,10-04-18,t,t0003,17.00,85.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,23.60,15.80,8.00,7.30,81.00,60.00,38.00,11.00,0.00,11.00,0.00,1.00
20180411,11-04-18,t,t0003,27.00,46.00,622.00,casual,cotton,khaki,plain,1.00,10.00,0.00,24.60,16.60,8.50,8.60,82.00,65.00,34.00,21.00,1.00,21.00,0.00,1.00
20180412,12-04-18,t,t0003,17.00,5.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,9.30,7.20,5.10,4.70,91.00,85.00,79.00,14.00,1.00,19.00,0.00,1.00
20180413,13-04-18,t,t0003,29.00,98.00,622.00,casual,cotton,khaki,plain,1.00,10.00,0.00,19.60,12.10,4.70,7.30,94.00,74.00,53.00,11.00,0.00,11.00,0.00,1.00
20180414,14-04-18,t,t0003,22.00,99.00,622.00,casual,cotton,khaki,plain,1.00,10.00,1.00,19.30,13.30,7.30,3.60,74.00,53.00,36.00,13.00,1.00,13.00,0.00,1.00
20180415,15-04-18,t,t0003,23.00,3.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,25.80,16.60,7.30,7.70,87.00,59.00,36.00,11.00,0.00,11.00,0.28,1.00
20180416,16-04-18,t,t0003,23.00,85.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,22.10,17.70,13.30,9.30,79.00,60.00,43.00,16.00,1.00,16.00,0.00,1.00
20180417,17-04-18,t,t0003,22.00,55.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,21.80,16.00,10.10,6.40,66.00,55.00,43.00,6.00,1.00,14.00,0.00,1.00
20180418,18-04-18,t,t0003,30.00,50.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,20.20,16.20,12.40,7.70,84.00,59.00,38.00,26.00,2.00,26.00,0.00,1.00
20180419,19-04-18,t,t0003,35.00,42.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,16.60,13.60,10.70,6.50,75.00,64.00,51.00,37.00,3.00,37.00,0.00,1.00
20180420,20-04-18,t,t0003,28.00,51.00,622.00,casual,cotton,khaki,plain,1.00,1.00,0.00,18.30,12.90,7.50,4.80,85.00,61.00,36.00,27.00,3.00,29.00,0.00,1.00
20180421,21-04-18,t,t0003,30.00,57.00,622.00,casual,cotton,khaki,plain,1.00,1.00,1.00,24.90,16.90,8.90,5.90,72.00,49.00,30.00,23.00,2.00,31.00,0.00,1.00
20180422,22-04-18,t,t0003,21.00,89.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,19.30,14.50,9.60,2.20,69.00,43.00,28.00,24.00,2.00,24.00,0.00,1.00
20180423,23-04-18,t,t0003,23.00,98.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,18.30,12.30,6.20,3.90,89.00,58.00,36.00,13.00,0.00,13.00,0.00,1.00
20180424,24-04-18,t,t0003,21.00,59.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,19.70,13.10,6.60,7.40,87.00,72.00,61.00,10.00,0.00,10.00,0.08,1.00
20180425,25-04-18,t,t0003,22.00,24.00,622.00,casual,cotton,khaki,plain,1.00,9.00,0.00,23.30,16.80,10.20,9.00,78.00,59.00,42.00,23.00,1.00,23.00,0.00,1.00
20180426,26-04-18,t,t0003,20.00,37.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,23.30,18.10,12.90,9.40,80.00,56.00,33.00,19.00,1.00,19.00,0.05,1.00
20180427,27-04-18,t,t0003,22.00,55.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,18.20,13.70,9.30,7.90,86.00,68.00,44.00,14.00,1.00,14.00,0.00,1.00
20180428,28-04-18,t,t0003,18.00,45.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,22.00,14.10,6.20,5.60,88.00,59.00,33.00,6.00,0.00,13.00,0.00,1.00
20180429,29-04-18,t,t0003,22.00,67.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,28.40,20.10,11.80,11.20,81.00,59.00,35.00,14.00,1.00,14.00,0.00,1.00
20180430,30-04-18,t,t0003,22.00,60.00,622.00,casual,cotton,khaki,plain,1.00,7.00,1.00,28.70,21.60,14.40,8.40,68.00,46.00,26.00,19.00,1.00,19.00,0.00,1.00
20180501,01-05-18,t,t0003,22.00,30.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,29.70,20.60,11.60,10.20,76.00,52.00,34.00,14.00,1.00,16.00,0.00,1.00
20180502,02-05-18,t,t0003,34.00,76.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,31.90,23.40,14.90,12.80,82.00,54.00,30.00,10.00,0.00,10.00,0.00,1.00
20180503,03-05-18,t,t0003,26.00,26.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,32.20,23.10,13.90,8.50,76.00,43.00,21.00,11.00,0.00,13.00,0.00,1.00
20180504,04-05-18,t,t0003,31.00,43.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,32.80,23.20,13.70,9.00,70.00,44.00,22.00,10.00,0.00,13.00,0.00,1.00
20180505,05-05-18,t,t0003,31.00,79.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,32.30,23.40,14.60,10.10,74.00,45.00,22.00,13.00,0.00,13.00,0.00,1.00
20180506,06-05-18,t,t0003,23.00,28.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,23.50,19.30,15.10,13.50,84.00,70.00,54.00,19.00,2.00,19.00,0.00,1.00
20180507,07-05-18,t,t0003,5.00,12.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,22.60,18.10,13.70,13.60,95.00,83.00,63.00,16.00,1.00,18.00,0.84,1.00
20180508,08-05-18,t,t0003,29.00,64.00,622.00,casual,cotton,khaki,plain,1.00,4.00,0.00,28.80,21.50,14.10,13.50,94.00,66.00,37.00,18.00,1.00,19.00,0.00,1.00
20180509,09-05-18,t,t0003,21.00,100.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,28.20,21.90,15.70,11.70,70.00,56.00,33.00,11.00,0.00,13.00,0.00,1.00
20180510,10-05-18,t,t0003,27.00,65.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,26.20,20.70,15.20,9.80,71.00,52.00,27.00,21.00,1.00,21.00,0.00,1.00
20180511,11-05-18,t,t0003,21.00,64.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,21.40,15.80,10.20,3.30,63.00,46.00,27.00,16.00,1.00,18.00,0.00,1.00
20180512,12-05-18,t,t0003,20.00,66.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,23.40,17.10,10.70,6.80,82.00,53.00,34.00,23.00,1.00,23.00,0.05,1.00
20180513,13-05-18,t,t0003,18.00,48.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,17.30,13.80,10.30,8.80,88.00,77.00,57.00,24.00,1.00,24.00,0.18,1.00
20180514,14-05-18,t,t0003,8.00,86.00,622.00,casual,cotton,khaki,plain,1.00,9.00,0.00,18.00,14.10,10.10,11.60,98.00,93.00,74.00,19.00,0.00,19.00,1.32,1.00
20180515,15-05-18,t,t0003,22.00,18.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,24.70,16.60,8.60,12.20,99.00,75.00,47.00,14.00,0.00,14.00,0.00,1.00
20180516,16-05-18,t,t0003,27.00,77.00,622.00,casual,cotton,khaki,plain,1.00,7.00,0.00,26.90,20.40,13.80,13.20,90.00,63.00,45.00,19.00,1.00,19.00,0.00,1.00
20180517,17-05-18,t,t0003,21.00,48.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,26.70,20.20,13.70,11.20,84.00,59.00,38.00,11.00,0.00,11.00,0.00,1.00
20180518,18-05-18,t,t0003,16.00,78.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,25.90,19.80,13.60,12.20,88.00,71.00,43.00,18.00,0.00,18.00,0.23,1.00
20180519,19-05-18,t,t0003,8.00,61.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,23.60,18.90,14.30,14.20,95.00,81.00,58.00,8.00,0.00,8.00,1.09,1.00
20180520,20-05-18,t,t0003,16.00,46.00,622.00,casual,cotton,khaki,plain,1.00,8.00,1.00,20.40,15.70,11.10,9.90,95.00,70.00,35.00,19.00,1.00,19.00,0.61,1.00
20180521,21-05-18,t,t0003,13.00,66.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,19.80,14.30,8.80,9.70,90.00,76.00,55.00,10.00,1.00,16.00,0.00,1.00
20180522,22-05-18,t,t0003,16.00,38.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,25.40,19.20,13.10,12.00,92.00,73.00,44.00,8.00,0.00,8.00,0.00,1.00
20180523,23-05-18,t,t0003,18.00,61.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,29.20,20.20,11.20,12.40,97.00,64.00,35.00,5.00,0.00,6.00,0.00,1.00
20180524,24-05-18,t,t0003,20.00,98.00,622.00,casual,cotton,khaki,plain,1.00,9.00,0.00,28.90,21.00,13.20,12.90,81.00,61.00,38.00,16.00,0.00,18.00,0.00,1.00
20180525,25-05-18,t,t0003,14.00,3.00,622.00,casual,cotton,khaki,plain,1.00,5.00,0.00,28.30,22.00,15.70,14.10,86.00,63.00,41.00,19.00,1.00,19.00,0.00,1.00
20180526,26-05-18,t,t0003,32.00,33.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,25.00,20.30,15.60,8.90,72.00,51.00,31.00,18.00,1.00,19.00,0.00,1.00
20180527,27-05-18,t,t0003,10.00,65.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,26.80,18.70,10.60,6.00,68.00,46.00,25.00,13.00,0.00,13.00,0.00,1.00
20180528,28-05-18,t,t0003,10.00,38.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,28.50,19.30,10.10,7.90,74.00,48.00,29.00,13.00,0.00,13.00,0.00,1.00
20180529,29-05-18,t,t0003,16.00,37.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,29.00,22.10,15.30,10.60,76.00,52.00,24.00,14.00,0.00,14.00,0.00,1.00
20180530,30-05-18,t,t0003,23.00,27.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,30.40,21.60,12.60,10.10,75.00,49.00,24.00,6.00,0.00,11.00,0.00,1.00
20180531,31-05-18,t,t0003,22.00,63.00,622.00,casual,cotton,khaki,plain,1.00,6.00,0.00,30.10,24.10,18.10,12.60,64.00,48.00,29.00,11.00,1.00,18.00,0.00,1.00
20180601,01-06-18,t,t0003,21.00,77.00,622.00,casual,cotton,khaki,plain,1.00,10.00,0.00,24.40,18.40,12.40,5.80,63.00,46.00,27.00,10.00,1.00,18.00,0.00,1.00
20180602,02-06-18,t,t0003,13.00,72.00,622.00,casual,cotton,khaki,plain,1.00,11.00,1.00,28.80,19.60,10.40,7.10,70.00,45.00,25.00,8.00,0.00,13.00,0.00,1.00
20180603,03-06-18,t,t0003,14.00,29.00,622.00,casual,cotton,khaki,plain,1.00,9.00,1.00,26.70,21.00,15.30,14.50,94.00,70.00,48.00,6.00,0.00,13.00,0.23,1.00
20180604,04-06-18,t,t0003,12.00,42.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,30.70,23.80,16.80,12.50,78.00,52.00,30.00,8.00,0.00,13.00,0.00,1.00
20180605,05-06-18,t,t0003,16.00,85.00,622.00,casual,cotton,khaki,plain,1.00,10.00,0.00,28.70,23.60,18.40,11.80,68.00,50.00,34.00,10.00,1.00,18.00,0.00,1.00
20180606,06-06-18,t,t0003,15.00,10.00,622.00,casual,cotton,khaki,plain,1.00,8.00,0.00,20.10,15.30,10.40,4.40,65.00,45.00,29.00,13.00,1.00,21.00,0.00,1.00
